Product Name,Product Link,Price,Rating,Summary Sentiment,Sentiment Score
"Passion Flower Extract (2,500mg Equivlant) 120 Capsules - Gluten Free, Non-GMO, and Vegetarian Friendly",https://www.amazon.com/Wonder-Laboratories-Passion-Equivlant-Capsules/dp/B0CLFG6MB4/ref=sr_1_48?dib=eyJ2IjoiMSJ9.7l6dSlGs-tNaYqzSSbGRqan-dwZ_Q1qxE0BkfrwVT2-SUdqZLzEY4E_HX8X-bS5wW26NetfQVfSVKrhCBgixHrzFzr--coLARiix5CLLGUshA3Hpz8gc3C3hCM4ojlaRiYE-G3N0rNJgyi7dflU0t_HJpLLCe4l4BLdbGEeb1NQAwRAW6sQchNEwwMrMpq_0CY3TLa6P1h4xqC8fNQSbNsud-DriKrMkPiZR1JXpbvP0oeN4uXpFagH_W715i-rjauIetC963urGXu0Nhb1aGeHK8zonmQdW27k4uzzUS8Y.TRqqoPYFZoNhkrprqE8t72mQNGAzayYSBepOg8AUySQ&dib_tag=se&keywords=passion+flower&qid=1729149639&sr=8-48,$9.95,3.3 out of 5 stars,Positive,0.4871375
"NusaPure Passion Flower 6000mg, 120 Veggie Caps, Non-GMO, Bioperine, Extract Supplement",https://www.amazon.com/NusaPure-Passion-Non-GMO-Bioperine-Supplement/dp/B0CPTJPR1Q/ref=sr_1_49?dib=eyJ2IjoiMSJ9.7l6dSlGs-tNaYqzSSbGRqan-dwZ_Q1qxE0BkfrwVT2-SUdqZLzEY4E_HX8X-bS5wW26NetfQVfSVKrhCBgixHrzFzr--coLARiix5CLLGUshA3Hpz8gc3C3hCM4ojlaRiYE-G3N0rNJgyi7dflU0t_HJpLLCe4l4BLdbGEeb1NQAwRAW6sQchNEwwMrMpq_0CY3TLa6P1h4xqC8fNQSbNsud-DriKrMkPiZR1JXpbvP0oeN4uXpFagH_W715i-rjauIetC963urGXu0Nhb1aGeHK8zonmQdW27k4uzzUS8Y.TRqqoPYFZoNhkrprqE8t72mQNGAzayYSBepOg8AUySQ&dib_tag=se&keywords=passion+flower&qid=1729149639&sr=8-49,$16.35,4.5 out of 5 stars,Mixed,-0.296
Passion Flower,https://www.amazon.com/Herb-Pharm-Passion-Flower-Fz/dp/B001E0VR8E/ref=sr_1_50?dib=eyJ2IjoiMSJ9.7l6dSlGs-tNaYqzSSbGRqan-dwZ_Q1qxE0BkfrwVT2-SUdqZLzEY4E_HX8X-bS5wW26NetfQVfSVKrhCBgixHrzFzr--coLARiix5CLLGUshA3Hpz8gc3C3hCM4ojlaRiYE-G3N0rNJgyi7dflU0t_HJpLLCe4l4BLdbGEeb1NQAwRAW6sQchNEwwMrMpq_0CY3TLa6P1h4xqC8fNQSbNsud-DriKrMkPiZR1JXpbvP0oeN4uXpFagH_W715i-rjauIetC963urGXu0Nhb1aGeHK8zonmQdW27k4uzzUS8Y.TRqqoPYFZoNhkrprqE8t72mQNGAzayYSBepOg8AUySQ&dib_tag=se&keywords=passion+flower&qid=1729149639&sr=8-50,$10.15,4.5 out of 5 stars,Mixed,0.23489999999999997
"Tadin Tea, Pasiflora (Passion Flower) Tea, 24 Count Tea Bags",https://www.amazon.com/Tadin-Pasiflora-Passion-Flower-24-count/dp/B00C1NIK4C/ref=sr_1_51?dib=eyJ2IjoiMSJ9.7l6dSlGs-tNaYqzSSbGRqan-dwZ_Q1qxE0BkfrwVT2-SUdqZLzEY4E_HX8X-bS5wW26NetfQVfSVKrhCBgixHrzFzr--coLARiix5CLLGUshA3Hpz8gc3C3hCM4ojlaRiYE-G3N0rNJgyi7dflU0t_HJpLLCe4l4BLdbGEeb1NQAwRAW6sQchNEwwMrMpq_0CY3TLa6P1h4xqC8fNQSbNsud-DriKrMkPiZR1JXpbvP0oeN4uXpFagH_W715i-rjauIetC963urGXu0Nhb1aGeHK8zonmQdW27k4uzzUS8Y.TRqqoPYFZoNhkrprqE8t72mQNGAzayYSBepOg8AUySQ&dib_tag=se&keywords=passion+flower&qid=1729149639&sr=8-51,$6.49,4.3 out of 5 stars,Mixed,0.23103749999999998
"NOW Foods Supplements, Sleep with Valerian Root Extract Plus Hops, Passionflower and GABA, Botanical Sleep Blend*, 90 Veg Capsules",https://www.amazon.com/NOW-Sleep-90-Veg-Capsules/dp/B0064U8430/ref=sr_1_52?dib=eyJ2IjoiMSJ9.7l6dSlGs-tNaYqzSSbGRqan-dwZ_Q1qxE0BkfrwVT2-SUdqZLzEY4E_HX8X-bS5wW26NetfQVfSVKrhCBgixHrzFzr--coLARiix5CLLGUshA3Hpz8gc3C3hCM4ojlaRiYE-G3N0rNJgyi7dflU0t_HJpLLCe4l4BLdbGEeb1NQAwRAW6sQchNEwwMrMpq_0CY3TLa6P1h4xqC8fNQSbNsud-DriKrMkPiZR1JXpbvP0oeN4uXpFagH_W715i-rjauIetC963urGXu0Nhb1aGeHK8zonmQdW27k4uzzUS8Y.TRqqoPYFZoNhkrprqE8t72mQNGAzayYSBepOg8AUySQ&dib_tag=se&keywords=passion+flower&qid=1729149639&sr=8-52,$15.30,3.9 out of 5 stars,Mixed,0.1105307692307692
"Passionflower B60 Alcohol-Free Herbal Extract Tincture, Concentrated Liquid Drops Natural (Passiflora Incarnata) 2 fl oz",https://www.amazon.com/Passionflower-Alcohol-Free-Super-Concentrated-Passiflora-Incarnata/dp/B071FHMBDD/ref=sr_1_53?dib=eyJ2IjoiMSJ9.7l6dSlGs-tNaYqzSSbGRqan-dwZ_Q1qxE0BkfrwVT2-SUdqZLzEY4E_HX8X-bS5wW26NetfQVfSVKrhCBgixHrzFzr--coLARiix5CLLGUshA3Hpz8gc3C3hCM4ojlaRiYE-G3N0rNJgyi7dflU0t_HJpLLCe4l4BLdbGEeb1NQAwRAW6sQchNEwwMrMpq_0CY3TLa6P1h4xqC8fNQSbNsud-DriKrMkPiZR1JXpbvP0oeN4uXpFagH_W715i-rjauIetC963urGXu0Nhb1aGeHK8zonmQdW27k4uzzUS8Y.TRqqoPYFZoNhkrprqE8t72mQNGAzayYSBepOg8AUySQ&dib_tag=se&keywords=passion+flower&qid=1729149639&sr=8-53,$21.97,4.4 out of 5 stars,Positive,0.4806
"Natures Plus Herbal Actives Passion Flower - 250 mg, 60 Vegan Capsules - Promotes Natural Calm - Vegetarian, Gluten-Free - 60 Servings",https://www.amazon.com/Natures-Plus-Herbal-Actives-Passion/dp/B000QURNV8/ref=sr_1_54?dib=eyJ2IjoiMSJ9.7l6dSlGs-tNaYqzSSbGRqan-dwZ_Q1qxE0BkfrwVT2-SUdqZLzEY4E_HX8X-bS5wW26NetfQVfSVKrhCBgixHrzFzr--coLARiix5CLLGUshA3Hpz8gc3C3hCM4ojlaRiYE-G3N0rNJgyi7dflU0t_HJpLLCe4l4BLdbGEeb1NQAwRAW6sQchNEwwMrMpq_0CY3TLa6P1h4xqC8fNQSbNsud-DriKrMkPiZR1JXpbvP0oeN4uXpFagH_W715i-rjauIetC963urGXu0Nhb1aGeHK8zonmQdW27k4uzzUS8Y.TRqqoPYFZoNhkrprqE8t72mQNGAzayYSBepOg8AUySQ&dib_tag=se&keywords=passion+flower&qid=1729149639&sr=8-54,$16.57,4.2 out of 5 stars,Positive,0.43294285714285713
"Passion Flower Liquid Extract, Organic Passion Flower (Passiflora Incarnata) Tincture, Herbal Supplement, Hawaii Pharm, Made in USA, 4 fl.oz",https://www.amazon.com/Passion-Extract-Passiflora-Incarnata-Tincture/dp/B00KLGWSP8/ref=sr_1_55?dib=eyJ2IjoiMSJ9.7l6dSlGs-tNaYqzSSbGRqan-dwZ_Q1qxE0BkfrwVT2-SUdqZLzEY4E_HX8X-bS5wW26NetfQVfSVKrhCBgixHrzFzr--coLARiix5CLLGUshA3Hpz8gc3C3hCM4ojlaRiYE-G3N0rNJgyi7dflU0t_HJpLLCe4l4BLdbGEeb1NQAwRAW6sQchNEwwMrMpq_0CY3TLa6P1h4xqC8fNQSbNsud-DriKrMkPiZR1JXpbvP0oeN4uXpFagH_W715i-rjauIetC963urGXu0Nhb1aGeHK8zonmQdW27k4uzzUS8Y.TRqqoPYFZoNhkrprqE8t72mQNGAzayYSBepOg8AUySQ&dib_tag=se&keywords=passion+flower&qid=1729149639&sr=8-55,$32.95,4.4 out of 5 stars,Positive,0.5036750000000001
"Hawaii Pharm Passion Flower Alcohol-FREE Liquid Extract, Organic Passion Flower (Passiflora Incarnata) Dried Herb Glycerite Natural Herbal Supplement, USA 2 fl.oz",https://www.amazon.com/Alcohol-FREE-Passiflora-Incarnata-Glycerite-Supplement/dp/B01BK3RKSK/ref=sr_1_56?dib=eyJ2IjoiMSJ9.7l6dSlGs-tNaYqzSSbGRqan-dwZ_Q1qxE0BkfrwVT2-SUdqZLzEY4E_HX8X-bS5wW26NetfQVfSVKrhCBgixHrzFzr--coLARiix5CLLGUshA3Hpz8gc3C3hCM4ojlaRiYE-G3N0rNJgyi7dflU0t_HJpLLCe4l4BLdbGEeb1NQAwRAW6sQchNEwwMrMpq_0CY3TLa6P1h4xqC8fNQSbNsud-DriKrMkPiZR1JXpbvP0oeN4uXpFagH_W715i-rjauIetC963urGXu0Nhb1aGeHK8zonmQdW27k4uzzUS8Y.TRqqoPYFZoNhkrprqE8t72mQNGAzayYSBepOg8AUySQ&dib_tag=se&keywords=passion+flower&qid=1729149639&sr=8-56,$22.95,3.9 out of 5 stars,Positive,0.562075
"Starwest Botanicals Organic Passion Flower Leaf C/S,1 lb (453 g)",https://www.amazon.com/Starwest-Botanicals-Organic-Passion-Flower/dp/B00C4XVUC8/ref=sr_1_57?dib=eyJ2IjoiMSJ9.7l6dSlGs-tNaYqzSSbGRqan-dwZ_Q1qxE0BkfrwVT2-SUdqZLzEY4E_HX8X-bS5wW26NetfQVfSVKrhCBgixHrzFzr--coLARiix5CLLGUshA3Hpz8gc3C3hCM4ojlaRiYE-G3N0rNJgyi7dflU0t_HJpLLCe4l4BLdbGEeb1NQAwRAW6sQchNEwwMrMpq_0CY3TLa6P1h4xqC8fNQSbNsud-DriKrMkPiZR1JXpbvP0oeN4uXpFagH_W715i-rjauIetC963urGXu0Nhb1aGeHK8zonmQdW27k4uzzUS8Y.TRqqoPYFZoNhkrprqE8t72mQNGAzayYSBepOg8AUySQ&dib_tag=se&keywords=passion+flower&qid=1729149639&sr=8-57,$31.96,4.6 out of 5 stars,Positive,0.5066125
Vitacost Passion Flower - 700 mg per Serving - 300 Capsules,https://www.amazon.com/Vitacost-Passion-Flower-700-serving/dp/B0046HKFSK/ref=sr_1_58?dib=eyJ2IjoiMSJ9.7l6dSlGs-tNaYqzSSbGRqan-dwZ_Q1qxE0BkfrwVT2-SUdqZLzEY4E_HX8X-bS5wW26NetfQVfSVKrhCBgixHrzFzr--coLARiix5CLLGUshA3Hpz8gc3C3hCM4ojlaRiYE-G3N0rNJgyi7dflU0t_HJpLLCe4l4BLdbGEeb1NQAwRAW6sQchNEwwMrMpq_0CY3TLa6P1h4xqC8fNQSbNsud-DriKrMkPiZR1JXpbvP0oeN4uXpFagH_W715i-rjauIetC963urGXu0Nhb1aGeHK8zonmQdW27k4uzzUS8Y.TRqqoPYFZoNhkrprqE8t72mQNGAzayYSBepOg8AUySQ&dib_tag=se&keywords=passion+flower&qid=1729149639&sr=8-58,$19.67,4.1 out of 5 stars,Positive,0.6625125000000001
Passion Flower Tea For A Calming Nights Sleep 1 Pound Bulk Bag-Passiflora Herb -Maypop - Wild Passion Vile - NO PROCESSING Paciflora Te Pasiflora Tea Passionflower Tea,https://www.amazon.com/Passion-Flower-Calming-Bag-Passiflora-Maypop/dp/B0BH9D79LN/ref=sr_1_59?dib=eyJ2IjoiMSJ9.7l6dSlGs-tNaYqzSSbGRqan-dwZ_Q1qxE0BkfrwVT2-SUdqZLzEY4E_HX8X-bS5wW26NetfQVfSVKrhCBgixHrzFzr--coLARiix5CLLGUshA3Hpz8gc3C3hCM4ojlaRiYE-G3N0rNJgyi7dflU0t_HJpLLCe4l4BLdbGEeb1NQAwRAW6sQchNEwwMrMpq_0CY3TLa6P1h4xqC8fNQSbNsud-DriKrMkPiZR1JXpbvP0oeN4uXpFagH_W715i-rjauIetC963urGXu0Nhb1aGeHK8zonmQdW27k4uzzUS8Y.TRqqoPYFZoNhkrprqE8t72mQNGAzayYSBepOg8AUySQ&dib_tag=se&keywords=passion+flower&qid=1729149639&sr=8-59,$19.99,3.3 out of 5 stars,Mixed,0.291125
"Yerbero - Pasiflora 3.5oz (100gr) Passion Flower Whole Herbal Tea | WildCrafted Stand Up Resealable Bag | Crafted By Nature100% All Natural, non-GMO, Gluten-free.",https://www.amazon.com/Yerbero-WildCrafted-Resealable-Nature100-Gluten-free/dp/B0BJSJGVTR/ref=sr_1_60?dib=eyJ2IjoiMSJ9.7l6dSlGs-tNaYqzSSbGRqan-dwZ_Q1qxE0BkfrwVT2-SUdqZLzEY4E_HX8X-bS5wW26NetfQVfSVKrhCBgixHrzFzr--coLARiix5CLLGUshA3Hpz8gc3C3hCM4ojlaRiYE-G3N0rNJgyi7dflU0t_HJpLLCe4l4BLdbGEeb1NQAwRAW6sQchNEwwMrMpq_0CY3TLa6P1h4xqC8fNQSbNsud-DriKrMkPiZR1JXpbvP0oeN4uXpFagH_W715i-rjauIetC963urGXu0Nhb1aGeHK8zonmQdW27k4uzzUS8Y.TRqqoPYFZoNhkrprqE8t72mQNGAzayYSBepOg8AUySQ&dib_tag=se&keywords=passion+flower&qid=1729149639&sr=8-60,$9.99,4.0 out of 5 stars,Mixed,-0.1434375
"Kava Kava Supplement 750mg Per Serving, 240 Capsules, 4 Months Supply – Kava Kava Root Extract with Ashwagandha Root Powder – Non-GMO",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODI2MTkyNDY4ODM1MzUyOjE3MjkxNDk2NDc6c3BfYXRmX25leHQ6MzAwMDgwNjk5NjA2NTAyOjowOjo&url=%2FSupplement-Capsules-Extract-Promotes-Calmness%2Fdp%2FB07XVS9MS3%2Fref%3Dsr_1_49_sspa%3Fdib%3DeyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA%26dib_tag%3Dse%26keywords%3Dpassion%2Bflower%26qid%3D1729149647%26rdc%3D1%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,$18.95,4.1 out of 5 stars,Positive,0.34092500000000003
"Bach RESCUE Remedy PET Dropper 20mL, Natural Stress Relief, Calming for Dogs, Cats, & Other Pets, Homeopathic Flower Essence, Thunder, Fireworks & Travel, Separation, Sedative-Free, 2-Pack",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODI2MTkyNDY4ODM1MzUyOjE3MjkxNDk2NDc6c3BfYXRmX25leHQ6MzAwNDY0MzQ1OTg0MjAyOjowOjo&url=%2FRESCUE-Homeopathic-Fireworks-Separation-Sedative-Free%2Fdp%2FB0BMM78JYD%2Fref%3Dsr_1_50_sspa%3Fdib%3DeyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA%26dib_tag%3Dse%26keywords%3Dpassion%2Bflower%26qid%3D1729149647%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,$35.19,4.7 out of 5 stars,Positive,0.6134
"Plant Therapy Passionflower Herbal Supplement Capsules Calms Nerves, Supports Sleep Quality, Great Way to Wind Down, 120 Vegetarian Capsules (4 Month Supply), Made in The USA",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODI2MTkyNDY4ODM1MzUyOjE3MjkxNDk2NDc6c3BfYXRmX25leHQ6MzAwNDI1NTM0NDczODAyOjowOjo&url=%2FPlant-Therapy-Passionflower-Supplement-Vegetarian%2Fdp%2FB0D5NXMHWJ%2Fref%3Dsr_1_51_sspa%3Fdib%3DeyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA%26dib_tag%3Dse%26keywords%3Dpassion%2Bflower%26qid%3D1729149647%26sr%3D8-51-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,$29.99,4.2 out of 5 stars,Highly Positive,0.9108750000000001
"Clean Nutraceuticals Melatonin 10mg Valerian Root 6000mg L Theanine 200mg Ashwagandha 4000mg - Sleep Support for Women & Men with Magnesium Complex, Lemon Balm, Chamomile, & Passion Flower - 60 Caps",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODI2MTkyNDY4ODM1MzUyOjE3MjkxNDk2NDc6c3BfYXRmX25leHQ6MjAwMTYzMjgzMjI1OTk4OjowOjo&url=%2FMelatonin-Valerian-6000mg-Theanine-Ashwagandha%2Fdp%2FB0BWBY6HFD%2Fref%3Dsr_1_52_sspa%3Fdib%3DeyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA%26dib_tag%3Dse%26keywords%3Dpassion%2Bflower%26qid%3D1729149647%26rdc%3D1%26sr%3D8-52-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,$24.95,4.2 out of 5 stars,Positive,0.597025
"Yerbero - Pasiflora .75 oz (22gr) Passion Flower Whole Herbal Tea | Bed Time/Relax Mind Herbal Tea | WildCrafted Stand Up Resealable Bag 20+ Servings |100% All Natural, non-GMO, Gluten-free.",https://www.amazon.com/Yerbero-Pasiflora-WildCrafted-Resealable-Gluten-free/dp/B0BMDVPKTG/ref=sr_1_53?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-53,$6.99,3.7 out of 5 stars,Mixed,0.1447875
Passion Flower Tea - 56 grams - Passion Flower Herb Cut and Sifted - Pasiflora Tea - Passiflora incarnata Herbal Tea - Resealable Bag - 56 grams - Premium Quality (Passion Flower Herb),https://www.amazon.com/Herbal-Tea-Resealable-Premium-Quality/dp/B0CL83SZFF/ref=sr_1_54?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-54,$11.99,4.5 out of 5 stars,Positive,0.613675
"Passionflower Tincture, Organic Passionflower Extract, Passionflower Drops (Passiflora Incarnata) Dried Herbs",https://www.amazon.com/Passionflower-Tincture-Passiflora-Incarnata-Herbs/dp/B07DNMDKFK/ref=sr_1_55?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-55,$19.95,4.4 out of 5 stars,Mixed,0.29915
Celebration+Herbals+Passion+Flower+24+Count,https://www.amazon.com/CELEBRATION-HERBALS-Passion-Flower-Organic/dp/B000HB82HK/ref=sr_1_56?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-56,$9.79,4.3 out of 5 stars,Positive,0.3819538461538462
"Eclectic Passion Flower G, Orange, 2 Fluid Ounce",https://www.amazon.com/Eclectic-Passion-Flower-Orange-Fluid/dp/B00028OMHW/ref=sr_1_57?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-57,$23.90,3.6 out of 5 stars,Positive,0.5518500000000001
"Passion Flower Plant, 2.5 inch Pot, Passiflora incarnata, Maypop, North American Native",https://www.amazon.com/Passion-Flower-Passiflora-incarnata-American/dp/B0CXMHHHT8/ref=sr_1_58?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-58,$24.00,4.2 out of 5 stars,Positive,0.36746249999999997
"Tadin Passion Flower Tea, Herbal Tea, Caffeine Free Tea, Hot Tea Best as Nighttime Calming Tea, Decaffeinated Tea, 24 Tea Bags Per Box, Pack of 6",https://www.amazon.com/Tadin-Herb-Tea-Passion-Caffeine/dp/B07CBKV52F/ref=sr_1_59?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-59,$21.79,4.5 out of 5 stars,Highly Positive,0.8587750000000001
